standard_name,raw_names,logo_url,group_name,tvg_id,tvg_chno,tvg_shift,catchup,catchup_days,catchup_source,resolution
兰陵综合,239.21.1.237:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂兰陵.png,🏘️ 县级频道,兰陵综合,765,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001032/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
兰陵公共,239.21.2.63:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂兰陵.png,🏘️ 县级频道,兰陵公共,766,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001095/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
沂水综合,239.21.2.79:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂沂水.png,🏘️ 县级频道,沂水综合,767,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001098/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
沂水生活,239.21.2.80:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂沂水.png,🏘️ 县级频道,沂水生活,768,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001099/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
莒南综合,239.21.2.66:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂莒南.png,🏘️ 县级频道,莒南综合,769,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001011/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
蒙阴综合,239.21.2.23:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂蒙阴.png,🏘️ 县级频道,蒙阴综合,770,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001031/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
临沭综合,239.21.2.154:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂临沭.png,🏘️ 县级频道,临沭综合,771,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001094/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
陵城综合,239.21.2.24:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州陵城.png,🏘️ 县级频道,陵城综合,772,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001082/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
禹城综合,239.21.1.241:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州禹城.png,🏘️ 县级频道,禹城综合,773,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001061/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
禹城综艺,239.21.1.242:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州禹城.png,🏘️ 县级频道,禹城综艺,774,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001062/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
临邑综合,239.21.2.130:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州临邑.png,🏘️ 县级频道,临邑综合,775,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001104/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
平原综合,239.21.1.243:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州平原.png,🏘️ 县级频道,平原综合,776,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001064/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
夏津综合,239.21.1.106:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州夏津.png,🏘️ 县级频道,夏津综合,777,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001069/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
夏津公共,239.21.1.102:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州夏津.png,🏘️ 县级频道,夏津公共,778,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001070/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
武城综合,239.21.1.239:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州武城.png,🏘️ 县级频道,武城综合,779,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001059/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
宁津综合,239.21.2.50:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州宁津.png,🏘️ 县级频道,宁津综合,780,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001003/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
齐河综合,239.21.1.230:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州齐河.png,🏘️ 县级频道,齐河综合,781,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001056/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
东昌综合,239.21.2.190:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城东昌.png,🏘️ 县级频道,东昌综合,782,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001119/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
临清综合,239.21.2.123:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城临清.png,🏘️ 县级频道,临清综合,783,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001103/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
莘县综合,239.21.1.211:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城莘县.png,🏘️ 县级频道,莘县综合,784,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001047/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
茌平综合,239.21.1.219:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城茌平.png,🏘️ 县级频道,茌平综合,785,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001048/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
东阿综合,239.21.2.61:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城东阿.png,🏘️ 县级频道,东阿综合,786,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001093/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
冠县综合,239.21.1.250:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城冠县.png,🏘️ 县级频道,冠县综合,787,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001040/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
冠县综合,239.21.2.149:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城冠县.png,🏘️ 县级频道,冠县综合,788,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001040/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
惠民综合,239.21.1.181:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/滨州惠民.png,🏘️ 县级频道,惠民综合,789,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001009/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
阳信综合,239.21.1.252:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/滨州阳信.png,🏘️ 县级频道,阳信综合,790,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001036/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
无棣综合,239.21.1.214:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/滨州无棣.png,🏘️ 县级频道,无棣综合,791,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001024/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
沾化综合,239.21.1.226:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/滨州沾化.png,🏘️ 县级频道,沾化综合,792,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001035/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
邹平综合,239.21.1.238:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/滨州邹平.png,🏘️ 县级频道,邹平综合,793,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001058/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
定陶综合,239.21.1.244:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/菏泽定陶.png,🏘️ 县级频道,定陶综合,794,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001063/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
单县综合,239.21.2.21:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/菏泽单县.png,🏘️ 县级频道,单县综合,795,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001079/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
巨野综合,239.21.1.215:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/菏泽巨野.png,🏘️ 县级频道,巨野综合,796,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001046/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
郓城综合,239.21.1.251:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/菏泽郓城.png,🏘️ 县级频道,郓城综合,797,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001041/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
鄄城综合,239.21.2.141:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/菏泽鄄城.png,🏘️ 县级频道,鄄城综合,798,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001084/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
东明综合,239.21.1.246:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/菏泽东明.png,🏘️ 县级频道,东明综合,799,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001065/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
临朐综合,239.21.2.62:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊临朐.png,🏘️ 县级频道,临朐综合,800,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001085/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
山东综合广播,239.21.2.36:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/山东综合广播.png,⏸️ 备用频道,山东综合广播,801,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00004008/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
山东经济广播,239.21.2.148:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/山东经济广播.png,⏸️ 备用频道,山东经济广播,802,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00003001/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
山东交通广播,239.21.2.151:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/山东交通广播.png,⏸️ 备用频道,山东交通广播,803,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00003002/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
九屏,239.21.1.203:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/九屏同看.png,⏸️ 备用频道,九屏,804,0,default,7,rtsp://150.138.8.132/PLTV/88888888/224/3221226598/10000100000000060000000003878453_0.smil?playseek=${(b)yyyyMMddHHmmss}-${(e)yyyyMMddHHmmss},1920x1080
已停用,239.21.2.26:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/停用频道.png,⏸️ 备用频道,已停用,805,0,none,0,,720x576
CCTV-1 综合,CHANNEL00000311,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV1.png,📺 央视频道,CCTV1,001,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000311/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-1 综合,CHANNEL00004003,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV1.png,📺 央视频道,CCTV1,002,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00004003/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-1 综合,CHANNEL00000001,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV1.png,📺 央视频道,CCTV1,003,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000001/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
CCTV-2 财经,CHANNEL00000317,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV2.png,📺 央视频道,CCTV2,004,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000317/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-3 综艺,CHANNEL00000359,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV3.png,📺 央视频道,CCTV3,005,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000359/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-3 综艺,CHANNEL00000003,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV3.png,📺 央视频道,CCTV3,006,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00000003/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
CCTV-4 中文,CHANNEL00000320,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV4.png,📺 央视频道,CCTV4,007,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000320/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-5 体育,CHANNEL00000360,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV5.png,📺 央视频道,CCTV5,008,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000360/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-5 体育,CHANNEL30000005,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV5.png,📺 央视频道,CCTV5,009,0,default,7,http://150.138.8.143/00/SNM/CHANNEL30000005/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-5+ 体育赛事,CHANNEL00000316,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV5+.png,📺 央视频道,CCTV5+,010,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000316/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-6 电影,CHANNEL00000361,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV6.png,📺 央视频道,CCTV6,011,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000361/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-6 电影,CHANNEL00000006,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV6.png,📺 央视频道,CCTV6,012,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00000361/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
CCTV-7 国防军事,CHANNEL00000318,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV7.png,📺 央视频道,CCTV7,013,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000318/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-8 电视剧,CHANNEL00000362,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV8.png,📺 央视频道,CCTV8,014,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000362/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-8 电视剧,CHANNEL20000001,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV8.png,📺 央视频道,CCTV8,015,0,default,7,http://150.138.8.143/00/SNM/CHANNEL20000001/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-8 电视剧,CHANNEL00000008,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV8.png,📺 央视频道,CCTV8,016,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00000008/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
CCTV-9 纪录,CHANNEL00000319,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV9.png,📺 央视频道,CCTV9,017,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000319/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-10 科教,CHANNEL00000321,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV10.png,📺 央视频道,CCTV10,018,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000321/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-11 戏曲,CHANNEL00000344,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV11.png,📺 央视频道,CCTV11,019,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000344/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-12 社会与法,CHANNEL00000322,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV12.png,📺 央视频道,CCTV12,020,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000322/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-13 新闻,CHANNEL00000345,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV13.png,📺 央视频道,CCTV13,021,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000345/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-14 少儿,CHANNEL00000323,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV14.png,📺 央视频道,CCTV14,022,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000323/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-15 音乐,CHANNEL00000346,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV15.png,📺 央视频道,CCTV15,023,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000346/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-16 奥林匹克,CHANNEL00000649,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV16.png,📺 央视频道,CCTV16,024,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00000649/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
CCTV-17 农业农村,CHANNEL00000303,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/CCTV/CCTV17.png,📺 央视频道,CCTV17,025,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000303/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
湖南卫视,CHANNEL00000324,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/湖南/湖南卫视1.png,⭐ 卫视频道,湖南卫视,101,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000324/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
浙江卫视,CHANNEL00000305,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/浙江/浙江卫视2.png,⭐ 卫视频道,浙江卫视,102,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000305/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
江苏卫视,CHANNEL00000304,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/江苏/江苏卫视3.png,⭐ 卫视频道,江苏卫视,103,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000304/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
东方卫视,CHANNEL00000309,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/上海/东方卫视1.png,⭐ 卫视频道,东方卫视,104,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000309/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
北京卫视,CHANNEL00000302,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/北京/北京卫视.png,⭐ 卫视频道,北京卫视,105,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000302/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
安徽卫视,CHANNEL00000328,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/安徽/安徽卫视2.png,⭐ 卫视频道,安徽卫视,106,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000328/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
山东卫视,CHANNEL10000301,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/山东卫视3.png,⭐ 卫视频道,山东卫视,107,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000301/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
山东卫视,CHANNEL20000012,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/山东卫视3.png,⭐ 卫视频道,山东卫视,108,0,default,7,http://150.138.8.143/00/SNM/CHANNEL20000012/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
山东卫视,CHANNEL20000004,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/山东卫视3.png,⭐ 卫视频道,山东卫视,109,0,default,7,http://150.138.8.143/00/SNM/CHANNEL20000004/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
天津卫视,CHANNEL00000327,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/天津/天津卫视3.png,⭐ 卫视频道,天津卫视,110,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000327/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
辽宁卫视,CHANNEL00000326,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/辽宁/辽宁卫视2.png,⭐ 卫视频道,辽宁卫视,111,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000326/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
深圳卫视,CHANNEL00000308,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/广东/深圳卫视2.png,⭐ 卫视频道,深圳卫视,112,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000308/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
湖北卫视,CHANNEL00000325,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/湖北/湖北卫视2.png,⭐ 卫视频道,湖北卫视,113,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000325/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
广东卫视,CHANNEL00000307,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/广东/广东卫视2.png,⭐ 卫视频道,广东卫视,114,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000307/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
东南卫视,CHANNEL00000310,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/福建/东南卫视2.png,⭐ 卫视频道,东南卫视,115,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000310/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
黑龙江卫视,CHANNEL00000306,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/黑龙江/黑龙江卫视1.png,⭐ 卫视频道,黑龙江卫视,116,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000306/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
重庆卫视,CHANNEL00000341,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/重庆/重庆卫视3.png,⭐ 卫视频道,重庆卫视,117,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000341/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
四川卫视,CHANNEL00000348,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/四川/四川卫视3.png,⭐ 卫视频道,四川卫视,118,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000348/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
江西卫视,CHANNEL00000335,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/江西/江西卫视2.png,⭐ 卫视频道,江西卫视,119,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000335/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
河南卫视,CHANNEL00000037,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/河南/河南卫视3.png,⭐ 卫视频道,河南卫视,120,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000037/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
河南卫视,CHANNEL00000358,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/河南/河南卫视3.png,⭐ 卫视频道,河南卫视,121,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000358/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
河北卫视,CHANNEL00000330,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/河北/河北卫视3.png,⭐ 卫视频道,河北卫视,122,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000330/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
